"Unit_Code","Plot_Name","Sample_Year","Date","Cycle","CWD_Vol","Tag","Latin_Name","Decay_Class","Density"
"ACAD","ACAD-112",2016,20160705,3,3.59277647831108,NA,"Quercus rubra",3,NA
"ACAD","ACAD-047",2015,20150622,3,10.4081308859048,NA,"Pinus strobus",3,NA
"ACAD","ACAD-047",2015,20150622,3,3.94919505094636,NA,"Unknown Conifer",4,NA
"SAGA","SAGA-013",2012,20120618,2,12.2326943665557,NA,"Acer rubrum",3,NA
"SAGA","SAGA-013",2012,20120618,2,4.64343970412319,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-157",2013,20130626,2,3.07422633129843,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-157",2013,20130626,2,7.09088087726855,NA,"Unknown Conifer",4,NA
"ACAD","ACAD-157",2013,20130626,2,82.6038194709914,NA,"Picea rubens",3,NA
"ACAD","ACAD-157",2013,20130626,2,7.09550537486446,NA,"Thuja occidentalis",4,NA
"ACAD","ACAD-157",2013,20130626,2,23.2946516319643,NA,"Populus grandidentata",3,NA
"SARA","SARA-011",2018,20180531,4,5.52810876645265,NA,"Pinus strobus",4,NA
"SARA","SARA-011",2018,20180531,4,16.457422783436,NA,"Populus grandidentata",4,NA
"SARA","SARA-011",2018,20180531,4,21.0471313614405,NA,"Unknown Hardwood",4,NA
"SARA","SARA-011",2018,20180531,4,47.6729470982784,NA,"Populus grandidentata",1,NA
"ACAD","ACAD-055",2007,20070723,1,4.0516862156535,NA,"Thuja occidentalis",1,NA
"ACAD","ACAD-055",2007,20070723,1,4.66802571073809,NA,"Thuja occidentalis",2,NA
"ACAD","ACAD-055",2007,20070723,1,27.56832736852,NA,"Picea rubens",1,NA
"ACAD","ACAD-055",2007,20070723,1,7.07109220088137,NA,"Picea rubens",2,NA
"ACAD","ACAD-027",2018,20180712,4,23.3525410995793,NA,"Picea",1,NA
"ACAD","ACAD-049",2015,20150713,3,5.39740516103921,NA,"Betula papyrifera",3,NA
"ACAD","ACAD-049",2015,20150713,3,3.85117414117882,NA,"Betula papyrifera",2,NA
"ACAD","ACAD-049",2015,20150713,3,3.96544052647778,NA,"Abies balsamea",4,NA
"ACAD","ACAD-049",2015,20150713,3,4.23151991277529,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-079",2011,20110705,2,12.4109780726019,NA,"Picea",3,NA
"ACAD","ACAD-079",2011,20110705,2,29.7388751905876,NA,"Picea",4,NA
"ROVA","ROVA-011",2019,20190528,4,6.25102360970107,NA,"Robinia pseudoacacia",3,NA
"ROVA","ROVA-011",2019,20190528,4,55.3781608286784,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-119",2016,20160719,3,3.44404860062929,NA,"Picea rubens",3,NA
"ROVA","ROVA-010",2019,20190604,4,61.9106809956823,NA,"Tsuga canadensis",3,NA
"ROVA","ROVA-010",2019,20190604,4,77.281094585129,NA,"Tsuga canadensis",4,NA
"ACAD","ACAD-022",2014,20140702,3,14.6347943675442,NA,"Picea",3,NA
"ACAD","ACAD-013",2006,20060619,1,23.649476601649,NA,"Unknown Tree - 01",4,NA
"MABI","MABI-012",2014,20140604,3,23.8491215045396,NA,"Unknown Conifer",3,NA
"MABI","MABI-012",2014,20140604,3,9.22291582445884,NA,"Larix decidua",1,NA
"MABI","MABI-012",2014,20140604,3,10.6474830132007,NA,"Unknown Conifer",4,NA
"MABI","MABI-012",2014,20140604,3,11.0894027625357,NA,"Larix decidua",2,NA
"SAGA","SAGA-019",2012,20120618,2,3.38168741068475,NA,"Tsuga canadensis",3,NA
"SAGA","SAGA-019",2012,20120618,2,4.61539250135571,NA,"Unknown species",4,NA
"SARA","SARA-020",2016,20160531,3,5.61897371264903,NA,"Rhamnus cathartica",2,NA
"SARA","SARA-020",2016,20160531,3,6.45035247625526,NA,"Unknown Tree - 01",3,NA
"MIMA","MIMA-008",2010,20100624,2,4.99649483814661,NA,"Pinus strobus",3,NA
"MIMA","MIMA-008",2010,20100624,2,3.78506759172355,NA,"Acer rubrum",3,NA
"MIMA","MIMA-008",2010,20100624,2,9.13422761566542,NA,"Quercus",3,NA
"ROVA","ROVA-006",2011,20110606,2,7.7892535150752,NA,"Betula",3,NA
"ROVA","ROVA-006",2011,20110606,2,30.9843106528966,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-006",2011,20110606,2,14.7584029785974,NA,"Acer rubrum",3,NA
"ROVA","ROVA-006",2011,20110606,2,3.37838665092335,NA,"Betula alleghaniensis",2,NA
"SARA","SARA-008",2006,20060810,1,36.3311607213168,NA,"Unknown Tree - 01",3,NA
"SARA","SARA-008",2006,20060810,1,2.74197439406164,NA,"Ulmus rubra",2,NA
"SARA","SARA-008",2006,20060810,1,2.74197439406164,NA,"Unknown Hardwood",2,NA
"MABI","MABI-010",2018,20180605,4,29.1508831988111,NA,"Tsuga canadensis",3,NA
"MABI","MABI-010",2018,20180605,4,16.5797777092931,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-060",2015,20150708,3,3.3227935022986,NA,"Betula",4,NA
"ROVA","ROVA-007",2015,20150601,3,3.01288461905867,NA,"Tsuga canadensis",1,NA
"ROVA","ROVA-007",2015,20150601,3,98.7977493912666,NA,"Quercus",2,NA
"ROVA","ROVA-007",2015,20150601,3,84.2638311081034,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-007",2015,20150601,3,9.90721875840201,NA,"Quercus",3,NA
"ACAD","ACAD-003",2014,20140714,3,6.3427853469541,NA,"Pinus banksiana",1,NA
"MORR","MORR-011",2007,20070614,1,111.030135134413,NA,"Unknown Hardwood",3,NA
"MIMA","MIMA-015",2016,20160621,3,6.59889843511322,NA,"Unknown Hardwood",4,NA
"ROVA","ROVA-033",2009,20090604,1,44.4116900507856,NA,"Unknown Hardwood",4,NA
"ROVA","ROVA-033",2009,20090604,1,10.4311240075565,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-170",2018,20180625,4,7.29403842984867,NA,"Unknown Hardwood",4,NA
"ACAD","ACAD-112",2012,20120711,2,3.51980390158148,NA,"Unknown Conifer",2,NA
"MORR","MORR-020",2017,20170523,3,15.735144018144,NA,"Prunus serotina",3,NA
"ACAD","ACAD-044",2015,20150618,3,4.77707042633132,NA,"Pinus rigida",3,NA
"ROVA","ROVA-004",2007,20070621,1,14.5116754766532,NA,"Quercus montana",2,NA
"ROVA","ROVA-004",2007,20070621,1,3.95024814487347,NA,"Quercus montana",3,NA
"ROVA","ROVA-004",2007,20070621,1,3.94844312744877,NA,"Unknown Tree - 01",3,NA
"ROVA","ROVA-004",2007,20070621,1,4.7199497253968,NA,"Unknown Conifer",3,NA
"ROVA","ROVA-004",2019,20190529,4,32.9467589688641,NA,"Unknown Hardwood",3,NA
"WEFA","WEFA-005",2011,20110614,2,3.96544052647778,NA,"Unknown Hardwood",2,NA
"MORR","MORR-006",2007,20070612,1,4.65092914450458,NA,"Unknown Hardwood",2,NA
"ACAD","ACAD-097",2016,20160707,3,22.1382864374506,NA,"Picea rubens",1,NA
"ACAD","ACAD-158",2009,20090701,1,5.77203349721737,NA,"Unknown Tree - 01",2,NA
"ACAD","ACAD-158",2009,20090701,1,8.16904027355882,NA,"Picea rubens",1,NA
"ACAD","ACAD-118",2008,20080724,1,3.9970521045707,NA,"Betula",4,NA
"ACAD","ACAD-118",2008,20080724,1,39.1100445509731,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-118",2008,20080724,1,6.73963475396505,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-118",2008,20080724,1,18.6721028429524,NA,"Betula papyrifera",2,NA
"ACAD","ACAD-118",2008,20080724,1,17.8252498101223,NA,"Betula",NA,NA
"ACAD","ACAD-118",2008,20080724,1,10.2958642903266,NA,"Unknown Tree - 01",4,NA
"MORR","MORR-001",2011,20110524,2,3.16067271336508,NA,"Unknown Hardwood",3,NA
"MORR","MORR-001",2011,20110524,2,9.04889769839387,NA,"Unknown Hardwood",4,NA
"MORR","MORR-001",2011,20110524,2,12.9100400033413,NA,"Liriodendron tulipifera",2,NA
"ACAD","ACAD-076",2011,20110706,2,6.27395305070555,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-076",2011,20110706,2,37.6695834674615,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-076",2011,20110706,2,15.3253843740229,NA,"Picea rubens",2,NA
"ACAD","ACAD-076",2011,20110706,2,7.94244648911381,NA,"Unknown species",4,NA
"ACAD","ACAD-111",2012,20120711,2,3.1589142571648,NA,"Pinus rigida",3,NA
"ACAD","ACAD-104",2008,20080721,1,3.94784176043574,NA,"Unknown Conifer",4,NA
"ACAD","ACAD-104",2008,20080721,1,12.0902653913345,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-104",2008,20080721,1,3.94784176043574,NA,"Picea mariana",2,NA
"MABI","MABI-020",2008,20080611,1,50.0186659196973,NA,"Unknown Tree - 01",2,NA
"MABI","MABI-020",2008,20080611,1,6.17226272636479,NA,"Unknown Tree - 01",3,NA
"MABI","MABI-020",2008,20080611,1,12.097634943675,NA,"Tsuga canadensis",2,NA
"MABI","MABI-020",2008,20080611,1,44.7516745268241,NA,"Tsuga canadensis",1,NA
"MABI","MABI-021",2012,20120607,2,2.87460213004448,NA,"Betula alleghaniensis",4,NA
"MABI","MABI-021",2012,20120607,2,9.91247585673173,NA,"Fraxinus americana",2,NA
"SARA","SARA-017",2016,20160606,3,50.7044356747894,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-005",2007,20070622,1,14.5028353560452,NA,"Acer saccharum",1,NA
"ROVA","ROVA-005",2007,20070622,1,7.01838535188577,NA,"Unknown Hardwood",4,NA
"ACAD","ACAD-151",2017,20170620,3,3.32246420682698,NA,"Betula papyrifera",3,NA
"SARA","SARA-012",2018,20180530,4,10.386143490157,NA,"Ulmus americana",3,NA
"ACAD","ACAD-133",2013,20130627,2,6.50203450489453,NA,"Picea rubens",1,NA
"ACAD","ACAD-133",2013,20130627,2,3.88241316511264,NA,"Picea rubens",3,NA
"ACAD","ACAD-133",2013,20130627,2,7.01855638915921,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-133",2013,20130627,2,13.633570762097,NA,"Picea rubens",2,NA
"SARA","SARA-026",2008,20080604,1,21.1672237948326,NA,"Unknown Tree - 01",4,NA
"SARA","SARA-026",2008,20080604,1,30.1617183346781,NA,"Unknown Tree - 01",2,NA
"SARA","SARA-026",2008,20080604,1,9.32271293980959,NA,"Unknown Tree - 01",3,NA
"SARA","SARA-026",2008,20080604,1,15.7937725097951,NA,"Unknown Hardwood",1,NA
"ACAD","ACAD-128",2013,20130624,2,7.0183388008723,NA,"Populus grandidentata",3,NA
"ACAD","ACAD-076",2007,20070808,1,3.32183616248895,NA,"Betula papyrifera",3,NA
"ACAD","ACAD-076",2007,20070808,1,2.76849962613087,NA,"Acer rubrum",2,NA
"ACAD","ACAD-076",2007,20070808,1,5.42625926721651,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-076",2007,20070808,1,42.1088793134506,NA,"Unknown Tree - 01",2,NA
"MIMA","MIMA-002",2018,20180619,4,4.12130284269511,NA,"Pinus sylvestris",1,NA
"ACAD","ACAD-118",2012,20120713,2,20.0347078481412,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-118",2012,20120713,2,4.66509049104196,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-118",2012,20120713,2,16.0252085203757,NA,"Betula",3,NA
"ACAD","ACAD-118",2012,20120713,2,17.8342023989414,NA,"Betula",4,NA
"ACAD","ACAD-118",2012,20120713,2,44.093890887352,NA,"Picea rubens",1,NA
"ACAD","ACAD-118",2012,20120713,2,11.7140698270921,NA,"Picea rubens",3,NA
"SARA","SARA-003",2010,20100607,2,52.906718033582,NA,"Pinus strobus",3,NA
"ROVA","ROVA-032",2013,20130605,2,11.037175670454,NA,"Unknown species",4,NA
"ROVA","ROVA-032",2013,20130605,2,9.10200620994292,NA,"Quercus",3,NA
"MABI","MABI-004",2010,20100614,2,5.38861953084583,NA,"Acer saccharum",2,NA
"ACAD","ACAD-004",2006,20060609,1,10.9812765702114,NA,"Unknown Conifer",3,NA
"SAGA","SAGA-004",2006,20060803,1,7.27376522468254,NA,"Fagus grandifolia",2,NA
"SARA","SARA-008",2014,20140528,3,10.0015342148859,NA,"Unknown Hardwood",2,NA
"SARA","SARA-008",2014,20140528,3,2.96528587670858,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-130",2017,20170621,3,10.432439829512,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-135",2017,20170705,3,6.5968762453734,NA,"Abies balsamea",4,NA
"ACAD","ACAD-135",2017,20170705,3,21.8539482709726,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-135",2017,20170705,3,3.14019047836401,NA,"Thuja occidentalis",2,NA
"ACAD","ACAD-061",2015,20150708,3,8.00493974035395,NA,"Betula papyrifera",4,NA
"ACAD","ACAD-014",2010,20100713,2,14.5028574451553,NA,"Unknown Conifer",5,NA
"ACAD","ACAD-014",2010,20100713,2,3.31789514936144,NA,"Populus grandidentata",3,NA
"MABI","MABI-002",2010,20100615,2,23.2429890414466,NA,"Pinus strobus",2,NA
"MABI","MABI-002",2010,20100615,2,15.3534826154252,NA,"Unknown Hardwood",3,NA
"MABI","MABI-002",2010,20100615,2,3.70548386974202,NA,"Pinus strobus",3,NA
"MABI","MABI-002",2010,20100615,2,7.68001186409298,NA,"Pinus strobus",4,NA
"ACAD","ACAD-050",2011,20110706,2,28.8275164872452,NA,"Populus grandidentata",4,NA
"ACAD","ACAD-050",2011,20110706,2,4.18291773853791,NA,"Abies balsamea",3,NA
"ACAD","ACAD-050",2011,20110706,2,32.9516374828993,NA,"Populus grandidentata",3,NA
"ACAD","ACAD-086",2008,20080709,1,6.79259329351888,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-017",2018,20180703,4,37.1342180094271,NA,"Acer",3,NA
"MABI","MABI-007",2018,20180607,4,3.17881757082148,NA,"Acer saccharum",4,NA
"MABI","MABI-007",2018,20180607,4,7.24591292699589,NA,"Acer saccharum",2,NA
"MABI","MABI-007",2018,20180607,4,3.77950396500711,NA,"Acer saccharum",3,NA
"MABI","MABI-007",2018,20180607,4,2.87252240864446,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-035",2018,20180705,4,2.81365385128926,NA,"Betula",4,NA
"ACAD","ACAD-082",2016,20160705,3,8.19857312698388,NA,"Unknown Hardwood",4,NA
"ACAD","ACAD-082",2016,20160705,3,10.4401675524333,NA,"Populus grandidentata",3,NA
"ACAD","ACAD-082",2016,20160705,3,3.72904272568601,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-058",2015,20150709,3,40.8915648887195,NA,"Unknown species",4,NA
"ACAD","ACAD-031",2018,20180712,4,4.67538799265589,NA,"Betula",3,NA
"ACAD","ACAD-031",2018,20180712,4,4.60703535093894,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-031",2018,20180712,4,3.90901458246421,NA,"Picea",3,NA
"ACAD","ACAD-031",2018,20180712,4,3.05006820230954,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-133",2009,20090630,1,4.28368246575059,NA,"Larix laricina",3,NA
"ACAD","ACAD-133",2009,20090630,1,10.4247696486506,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-133",2009,20090630,1,12.2056849316916,NA,"Picea rubens",1,NA
"SAGA","SAGA-001",2014,20140609,3,31.4404128256715,NA,"Unknown Conifer",4,NA
"SAGA","SAGA-001",2014,20140609,3,22.6809402919666,NA,"Pinus strobus",3,NA
"SAGA","SAGA-001",2014,20140609,3,16.9519960713226,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-113",2008,20080721,1,23.0705464572124,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-113",2008,20080721,1,4.63605511446956,NA,"Thuja occidentalis",2,NA
"ROVA","ROVA-010",2007,20070626,1,8.10010583546735,NA,"Unknown Conifer",4,NA
"ROVA","ROVA-010",2007,20070626,1,69.1650859794575,NA,"Unknown Hardwood",3,NA
"MIMA","MIMA-016",2008,20080625,1,5.37426981236082,NA,"Unknown Hardwood",2,NA
"ACAD","ACAD-160",2013,20130711,2,11.0246265774031,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-160",2013,20130711,2,2.74728316505832,NA,"Betula papyrifera",4,NA
"ACAD","ACAD-160",2013,20130711,2,14.2562202429044,NA,"Acer rubrum",3,NA
"ACAD","ACAD-036",2014,20140714,3,4.44973288041106,NA,"Picea",2,NA
"ACAD","ACAD-036",2014,20140714,3,11.1353988418342,NA,"Picea",4,NA
"ACAD","ACAD-173",2018,20180625,4,35.2062349222897,NA,"Picea",3,NA
"ACAD","ACAD-063",2019,20190627,4,3.02322939205132,NA,"Picea rubens",2,NA
"ACAD","ACAD-101",2016,20160714,3,47.7837630724576,NA,"Picea rubens",2,NA
"ACAD","ACAD-101",2016,20160714,3,65.6183482952794,NA,"Picea rubens",4,NA
"ACAD","ACAD-101",2016,20160714,3,8.414517215312,NA,"Picea rubens",1,NA
"ACAD","ACAD-101",2016,20160714,3,20.6080138676995,NA,"Picea rubens",3,NA
"SARA","SARA-015",2018,20180604,4,3.62579719713401,NA,"Fraxinus nigra",2,NA
"MORR","MORR-005",2019,20190520,4,12.4993987921946,NA,"Fraxinus americana",2,NA
"MORR","MORR-005",2019,20190520,4,104.739884801074,NA,"Unknown Hardwood",2,NA
"MORR","MORR-005",2019,20190520,4,5.84599016191867,NA,"Unknown Hardwood",4,NA
"MORR","MORR-005",2019,20190520,4,38.6760789870305,NA,"Unknown Hardwood",3,NA
"MORR","MORR-005",2019,20190520,4,5.84599016191867,NA,"Fraxinus",2,NA
"ACAD","ACAD-072",2019,20190620,4,4.28378685861768,NA,"Abies balsamea",2,NA
"ACAD","ACAD-072",2019,20190620,4,6.41911808059223,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-072",2019,20190620,4,7.83321436643353,NA,"Picea rubens",2,NA
"ACAD","ACAD-072",2019,20190620,4,20.9743015642518,NA,"Picea rubens",3,NA
"ROVA","ROVA-003",2019,20190529,4,4.8713207493601,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-003",2019,20190529,4,12.1810611741745,NA,"Quercus",4,NA
"ACAD","ACAD-014",2006,20060620,1,16.3664568063023,NA,"Unknown Conifer",4,NA
"ACAD","ACAD-014",2006,20060620,1,2.74322787838435,NA,"Populus grandidentata",3,NA
"SAGA","SAGA-016",2008,20080617,1,103.472158820233,NA,"Unknown Tree - 01",3,NA
"SAGA","SAGA-016",2008,20080617,1,9.05890757317399,NA,"Unknown Tree - 01",4,NA
"SARA","SARA-025",2012,20120605,2,3.31789514936144,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-100",2008,20080716,1,10.9678975762466,NA,"Unknown Hardwood",4,NA
"ACAD","ACAD-100",2008,20080716,1,41.6253705191951,NA,"Unknown Conifer",5,NA
"ACAD","ACAD-100",2008,20080716,1,2.74197439406164,NA,"Unknown Tree - 01",4,NA
"SARA","SARA-007",2014,20140527,3,39.5999008501459,NA,"Unknown species",3,NA
"MABI","MABI-022",2016,20160614,3,19.7509760737434,NA,"Fagus grandifolia",2,NA
"MABI","MABI-022",2016,20160614,3,3.41735590047698,NA,"Fagus grandifolia",3,NA
"ROVA","ROVA-027",2009,20090608,1,15.2729569503945,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-027",2009,20090608,1,3.02440873591875,NA,"Unknown Hardwood",2,NA
"ACAD","ACAD-053",2007,20070720,1,7.04519444374658,NA,"Betula papyrifera",3,NA
"ACAD","ACAD-053",2007,20070720,1,29.58747237594,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-053",2007,20070720,1,6.38610396657396,NA,"Picea rubens",2,NA
"ACAD","ACAD-053",2007,20070720,1,7.95336404001079,NA,"Betula papyrifera",2,NA
"SAGA","SAGA-012",2016,20160613,3,2.74416861854725,NA,"Unknown Hardwood",3,NA
"SAGA","SAGA-012",2016,20160613,3,40.7645160290821,NA,"Unknown Conifer",3,NA
"SAGA","SAGA-012",2016,20160613,3,5.37857049235262,NA,"Unknown Conifer",5,NA
"ACAD","ACAD-008",2006,20060614,1,18.5781793309375,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-031",2014,20140710,3,4.24102946940728,NA,"Picea",2,NA
"ACAD","ACAD-031",2014,20140710,3,4.11316938765706,NA,"Picea",4,NA
"ACAD","ACAD-031",2014,20140710,3,11.7877166408601,NA,"Picea",3,NA
"ACAD","ACAD-031",2014,20140710,3,3.05079277061422,NA,"Acer",2,NA
"ROVA","ROVA-005",2019,20190529,4,9.79526323024626,NA,"Unknown Conifer",4,NA
"MABI","MABI-008",2010,20100610,2,3.53423564404365,NA,"Pinus strobus",3,NA
"ROVA","ROVA-014",2015,20150609,3,17.1348342542795,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-014",2015,20150609,3,31.7047575631006,NA,"Unknown Hardwood",4,NA
"ROVA","ROVA-014",2015,20150609,3,6.17305280679832,NA,"Unknown Hardwood",5,NA
"MORR","MORR-009",2015,20150528,3,3.48284458104504,NA,"Unknown Hardwood",3,NA
"MORR","MORR-009",2015,20150528,3,5.8125347855314,NA,"Unknown Hardwood",4,NA
"MORR","MORR-009",2015,20150528,3,6.24713034705942,NA,"Carya glabra",2,NA
"ACAD","ACAD-052",2007,20070719,1,4.63605511446956,NA,"Picea rubens",2,NA
"ACAD","ACAD-052",2007,20070719,1,7.02801700493529,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-052",2007,20070719,1,7.92430599883815,NA,"Unknown Tree - 01",4,NA
"ACAD","ACAD-052",2007,20070719,1,18.5370003881794,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-052",2007,20070719,1,9.77333614748814,NA,"Unknown Conifer",2,NA
"ACAD","ACAD-052",2007,20070719,1,10.9729115135374,NA,"Picea rubens",3,NA
"ACAD","ACAD-102",2008,20080718,1,6.63456740295451,NA,"Picea mariana",3,NA
"ROVA","ROVA-023",2017,20170531,3,13.721907712589,NA,"Fraxinus",2,NA
"ROVA","ROVA-023",2017,20170531,3,114.1066648309,NA,"Unknown Hardwood",3,NA
"ROVA","ROVA-023",2017,20170531,3,24.6766115829304,NA,"Acer",3,NA
"ACAD","ACAD-073",2015,20150707,3,6.22173051775504,NA,"Thuja occidentalis",2,NA
"ACAD","ACAD-073",2015,20150707,3,24.8869220710201,NA,"Unknown species",5,NA
"ACAD","ACAD-073",2015,20150707,3,4.68716196875418,NA,"Picea rubens",1,NA
"ACAD","ACAD-073",2015,20150707,3,4.67321092222489,NA,"Betula",4,NA
"MORR","MORR-004",2011,20110524,2,8.92311071727036,NA,"Unknown Hardwood",4,NA
"ACAD","ACAD-026",2018,20180717,4,16.5914033190343,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-026",2018,20180717,4,2.96431338198093,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-026",2018,20180717,4,7.47745486319757,NA,"Betula",3,NA
"ACAD","ACAD-026",2018,20180717,4,8.33136174572322,NA,"Betula",4,NA
"ACAD","ACAD-038",2018,20180712,4,6.45484575680139,NA,"Picea rubens",2,NA
"ACAD","ACAD-038",2018,20180712,4,8.73912446076355,NA,"Betula",3,NA
"ACAD","ACAD-038",2018,20180712,4,27.7216962525371,NA,"Populus grandidentata",4,NA
"ACAD","ACAD-036",2006,20060712,1,3.97748936299577,NA,"Picea",2,NA
"MORR","MORR-013",2015,20150526,3,10.9743161009748,NA,"Fraxinus pennsylvanica",1,NA
"ACAD","ACAD-125",2016,20160718,3,7.33196304199229,NA,"Picea rubens",4,NA
"ACAD","ACAD-125",2016,20160718,3,12.5713328090026,NA,"Thuja occidentalis",3,NA
"ACAD","ACAD-125",2016,20160718,3,68.8629098264057,NA,"Picea rubens",3,NA
"SARA","SARA-027",2008,20080604,1,7.92309908865229,NA,"Unknown Hardwood",2,NA
"SARA","SARA-028",2012,20120604,2,2.79286965999811,NA,"Populus tremuloides",2,NA
"SARA","SARA-011",2014,20140602,3,29.8686997199616,NA,"Populus tremuloides",2,NA
"SARA","SARA-011",2014,20140602,3,15.0122399141528,NA,"Populus tremuloides",3,NA
"SARA","SARA-011",2014,20140602,3,21.1718045351796,NA,"Unknown Hardwood",3,NA
"SARA","SARA-011",2014,20140602,3,25.2242593137893,NA,"Unknown Hardwood",4,NA
"MABI","MABI-023",2016,20160608,3,7.09088087726855,NA,"Fagus grandifolia",5,NA
"MABI","MABI-023",2016,20160608,3,13.2691550159833,NA,"Unknown species",4,NA
"MABI","MABI-023",2016,20160608,3,19.9859793525864,NA,"Tsuga canadensis",1,NA
"MABI","MABI-023",2016,20160608,3,15.7913910934016,NA,"Unknown species",5,NA
"ACAD","ACAD-156",2017,20170710,3,8.15677511426916,NA,"Picea",3,NA
"ACAD","ACAD-156",2017,20170710,3,7.05576100953801,NA,"Unknown Conifer",4,NA
"MORR","MORR-024",2013,20130530,2,8.10207574089878,NA,"Juniperus virginiana",3,NA
"MORR","MORR-024",2013,20130530,2,2.76521356344668,NA,"Juniperus virginiana",4,NA
"ACAD","ACAD-171",2010,20100706,2,4.14171256828878,NA,"Betula alleghaniensis",4,NA
"ACAD","ACAD-171",2010,20100706,2,12.8163318561957,NA,"Unknown Conifer",4,NA
"MABI","MABI-020",2016,20160608,3,40.029105959774,NA,"Tsuga canadensis",4,NA
"MABI","MABI-020",2016,20160608,3,11.6489885379254,NA,"Tsuga canadensis",3,NA
"MABI","MABI-004",2014,20140605,3,19.0383863183365,NA,"Acer",2,NA
"MABI","MABI-004",2014,20140605,3,4.01902983064692,NA,"Acer",1,NA
"MABI","MABI-004",2014,20140605,3,8.13582941566119,NA,"Fraxinus",1,NA
"MABI","MABI-004",2014,20140605,3,3.32579513275339,NA,"Acer",3,NA
"SAGA","SAGA-006",2014,20140609,3,3.19101938869292,NA,"Pinus strobus",1,NA
"ROVA","ROVA-037",2009,20090609,1,7.95051465643309,NA,"Unknown Tree - 01",3,NA
"ACAD","ACAD-140",2009,20090709,1,13.7199249130239,NA,"Unknown Conifer",3,NA
"ACAD","ACAD-140",2009,20090709,1,5.24193706485045,NA,"Acer pensylvanicum",2,NA
"ACAD","ACAD-140",2009,20090709,1,20.3600198213862,NA,"Betula alleghaniensis",3,NA
"ACAD","ACAD-140",2009,20090709,1,13.5905866072172,NA,"Betula alleghaniensis",2,NA
"ROVA","ROVA-022",2017,20170606,3,24.0240828510105,NA,"Quercus rubra",2,NA
"ACAD","ACAD-051",2011,20110705,2,4.7199497253968,NA,"Betula papyrifera",2,NA
"ACAD","ACAD-051",2011,20110705,2,9.04889769839387,NA,"Unknown Tree - 01",4,NA
"ACAD","ACAD-051",2011,20110705,2,5.47402453359629,NA,"Picea rubens",3,NA
"ROVA","ROVA-006",2007,20070622,1,7.01945444879781,NA,"Tsuga canadensis",3,NA
"ROVA","ROVA-006",2007,20070622,1,39.4844312744877,NA,"Unknown Hardwood",2,NA
"ROVA","ROVA-006",2007,20070622,1,9.39446795675078,NA,"Betula lenta",2,NA
"SARA","SARA-001",2018,20180604,4,21.5021885203035,NA,"Unknown Hardwood",3,NA
"ACAD","ACAD-057",2007,20070724,1,4.65092914450458,NA,"Populus grandidentata",1,NA
"ACAD","ACAD-057",2007,20070724,1,4.65092914450458,NA,"Unknown Conifer",2,NA
"WEFA","WEFA-005",2015,20150616,3,2.76040857458104,NA,"Unknown Hardwood",3,NA
"WEFA","WEFA-005",2015,20150616,3,17.1765711269762,NA,"Acer rubrum",4,NA
"WEFA","WEFA-005",2015,20150616,3,4.99651766854789,NA,"Unknown Hardwood",2,NA
"ACAD","ACAD-092",2012,20120628,2,5.80495805860725,NA,"Quercus rubra",3,NA
