Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Centaurea biebersteinii,spotted knapweed,spotted knapweed,Asteraceae,Centaurea,biebersteinii,501347,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Centaurea calcitrapa,,"purple starthistle, red star thistle, red star-thistle",Asteraceae,Centaurea,calcitrapa,36952,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea cyanus,,"bachelor's button, cornflower, garden cornflower",Asteraceae,Centaurea,cyanus,36954,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea jacea,,"brown knapweed, brownray knapweed",Asteraceae,Centaurea,jacea,36962,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea maculosa,,,Asteraceae,Centaurea,maculosa,36964,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea nigra,,"black knapweed, lesser knapweed",Asteraceae,Centaurea,nigra,36968,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea nigrescens,,"Tyrol knapweed, short-fringed knapweed, vochin knapweed",Asteraceae,Centaurea,nigrescens,36969,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea solstitialis,,"yellow star thistle, yellow star-thistle, yellow starthistle",Asteraceae,Centaurea,solstitialis,36972,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurea transalpina,,alpine knapweed,Asteraceae,Centaurea,transalpina,36974,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centaurium erythraea,European centaury,European centaury,Gentianaceae,Centaurium,erythraea,30045,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Centunculus minimus,,,Primulaceae,Centunculus,minimus,24046,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cephalanthus occidentalis,common buttonbush,"buttonbush, common buttonbush",Rubiaceae,Cephalanthus,occidentalis,34786,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Cerastium arvense,field chickweed,"field chickweed, field mouse-ear chickweed, starry chickweed",Caryophyllaceae,Cerastium,arvense,19947,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cerastium brachypetalum,,gray chickweed,Caryophyllaceae,Cerastium,brachypetalum,19949,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cerastium brachypodum,shortstalk chickweed,"bractpod chickweed, mouse-ear chickweed, short-stalk mouse-ear chickwee, shortstalk chickweed",Caryophyllaceae,Cerastium,brachypodum,19950,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cerastium fontanum,,"common chickweed, common mouse-ear chickweed, mouse-ear chickweed",Caryophyllaceae,Cerastium,fontanum,19954,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cerastium glomeratum,sticky chickweed,sticky chickweed,Caryophyllaceae,Cerastium,glomeratum,19955,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cerastium longepedunculatum,,,Caryophyllaceae,Cerastium,longepedunculatum,510568,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cerastium nutans,nodding chickweed,"common chickweed, longstem chickweed, nodding chickweed, nodding mouse-ear chickweed",Caryophyllaceae,Cerastium,nutans,19958,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cerastium semidecandrum,,fivestamen chickweed,Caryophyllaceae,Cerastium,semidecandrum,19961,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cerastium spp.,,"chickweed, mouse-ear chickweed, mousear chickweed",Caryophyllaceae,Cerastium,,19943,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cerastium viscosum,,,Caryophyllaceae,Cerastium,viscosum,19967,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cerastium vulgatum,,,Caryophyllaceae,Cerastium,vulgatum,19968,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Ceratophyllum demersum,coon's tail,"common hornwort, coon's tail, coon's-tail, coontail, hornwort",Ceratophyllaceae,Ceratophyllum,demersum,18403,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ceratophyllum echinatum,,"prickly hornwort, spineless hornwort",Ceratophyllaceae,Ceratophyllum,echinatum,501366,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ceratophyllum muricatum,prickly hornwort,prickly hornwort,Ceratophyllaceae,Ceratophyllum,muricatum,18404,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cercis canadensis,eastern redbud,"Redbud, eastern redbud",Fabaceae,Cercis,canadensis,25782,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Chaenomeles speciosa,,flowering quince,Rosaceae,Chaenomeles,speciosa,508022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Chaenorhinum minus,,"dwarf snapdragon, dwarf-snapdragon",Scrophulariaceae,Chaenorhinum,minus,501374,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chaerophyllum procumbens,spreading chervil,spreading chervil,Apiaceae,Chaerophyllum,procumbens,29616,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chaerophyllum tainturieri,hairyfruit chervil,"chervil, hairy-fruit chervil, hairyfruit chervil",Apiaceae,Chaerophyllum,tainturieri,29617,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chaiturus marrubiastrum,,lion's tail,Lamiaceae,Chaiturus,marrubiastrum,565058,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chamaecrista fasciculata,,"Showy partridgepea, partridge pea, sleepingplant",Fabaceae,Chamaecrista,fasciculata,501383,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaecrista nictitans,,"partridge pea, partridge-pea",Fabaceae,Chamaecrista,nictitans,501388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaecyparis nootkatensis,,"Alaska cedar, Alaska yellow-cedar, Alaska-cedar, Nootka cypress, Sitka cypress, yellow cypress",Cupressaceae,Chamaecyparis,nootkatensis,183451,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Chamaecyparis obtusa,,hinoki false cypress,Cupressaceae,Chamaecyparis,obtusa,505932,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Chamaecyparis pisifera,,sawara cypress,Cupressaceae,Chamaecyparis,pisifera,183450,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Chamaelirium luteum,fairywand,fairywand,Liliaceae,Chamaelirium,luteum,42894,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce humistrata,spreading sandmat,spreading sandmat,Euphorbiaceae,Chamaesyce,humistrata,501428,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce hypericifolia,graceful sandmat,"graceful sandmat, graceful spurge",Euphorbiaceae,Chamaesyce,hypericifolia,501429,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce maculata,spotted sandmat,"large spurge, spotted sandmat, spotted spurge",Euphorbiaceae,Chamaesyce,maculata,565061,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce maculata,,,Euphorbiaceae,Chamaesyce,maculata,501435,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce nutans,eyebane,"eyebane, nodding spurge, spotted sandmat, spotted spurge",Euphorbiaceae,Chamaesyce,nutans,501442,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce preslii,,,Euphorbiaceae,Chamaesyce,preslii,510746,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce prostrata,,"prostrate sandmat, prostrate spurge",Euphorbiaceae,Chamaesyce,prostrata,501454,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chamaesyce vermiculata,,"worm-seed sandmat, wormseed sandmat",Euphorbiaceae,Chamaesyce,vermiculata,501468,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chasmanthium latifolium,Indian woodoats,"Indian wood-oats, Indian woodoats, broadleaf uniola",Poaceae,Chasmanthium,latifolium,41547,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chasmanthium laxum,slender woodoats,"slender woodoats, spike uniola",Poaceae,Chasmanthium,laxum,41548,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cheilanthes eatonii,,"Eaton's lip fern, Eaton's lipfern, eaton lipfern",Pteridaceae,Cheilanthes,eatonii,17440,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cheilanthes lanosa,,hairy lipfern,Pteridaceae,Cheilanthes,lanosa,17448,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cheilanthes tomentosa,,"woolly lip fern, woolly lipfern",Pteridaceae,Cheilanthes,tomentosa,17455,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chelidonium majus,,celandine,Papaveraceae,Chelidonium,majus,501481,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chelone glabra,white turtlehead,white turtlehead,Scrophulariaceae,Chelone,glabra,33182,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chelone obliqua,red turtlehead,red turtlehead,Scrophulariaceae,Chelone,obliqua,33185,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chenopodium album,lambsquarters,"common lambsquarters, lambsquarters, lambsquarters goosefoot, white goosefoot",Chenopodiaceae,Chenopodium,album,20592,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chenopodium ambrosioides,Mexican tea,"Mexican tea, Mexican-tea",Chenopodiaceae,Chenopodium,ambrosioides,20590,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chenopodium botrys,Jerusalem oak goosefoot,"Jerusalem oak, Jerusalem oak goosefoot, Jerusalem-oak",Chenopodiaceae,Chenopodium,botrys,20596,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chenopodium bushianum,,,Chenopodiaceae,Chenopodium,bushianum,20597,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chenopodium gigantospermum,,,Chenopodiaceae,Chenopodium,gigantospermum,20609,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chenopodium glaucum,oakleaf goosefoot,"oak-leaf goosefoot, oakleaf goosefoot",Chenopodiaceae,Chenopodium,glaucum,20610,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chenopodium murale,,"nettle-leaf goosefoot, nettleleaf goosefoot",Chenopodiaceae,Chenopodium,murale,20622,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chenopodium simplex,,"giant-seed goosefoot, mapleleaf goosefoot",Chenopodiaceae,Chenopodium,simplex,501487,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chenopodium standleyanum,,Standley's goosefoot,Chenopodiaceae,Chenopodium,standleyanum,20633,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chenopodium urbicum,,city goosefoot,Chenopodiaceae,Chenopodium,urbicum,20636,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chimaphila maculata,,"striped prince's pine, striped prince's-pine",Pyrolaceae,Chimaphila,maculata,23767,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Chimaphila umbellata,,"common pipsissewa, pipsissewa",Pyrolaceae,Chimaphila,umbellata,23769,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Chionanthus virginicus,fringe tree,"fringetree, white fringetree",Oleaceae,Chionanthus,virginicus,32950,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Chondrilla juncea,,"hogbite, rush skeletonweed, skeletonweed",Asteraceae,Chondrilla,juncea,37029,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chrysanthemum leucanthemum,,,Asteraceae,Chrysanthemum,leucanthemum,510896,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chrysanthemum parthenium,,,Asteraceae,Chrysanthemum,parthenium,510900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Chrysogonum virginianum,,green and gold,Asteraceae,Chrysogonum,virginianum,37045,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chrysopsis mariana,Maryland goldenaster,Maryland goldenaster,Asteraceae,Chrysopsis,mariana,202495,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chrysosplenium americanum,American golden saxifrage,American golden saxifrage,Saxifragaceae,Chrysosplenium,americanum,24191,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cichorium intybus,,"Common chicory, blue sailors, chicory, coffeeweed, succory",Asteraceae,Cichorium,intybus,36763,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cicuta bulbifera,bulblet-bearing water hemlock,"bulb waterhemlock, bulblet-bearing water hemlock, bulblet-bearing water-hemlock",Apiaceae,Cicuta,bulbifera,29459,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cicuta maculata,spotted water hemlock,"common water hemlock, poison parsnip, spotted cowbane, spotted parsley, spotted water hemlock, spotted water-hemlock, spotted wa",Apiaceae,Cicuta,maculata,29456,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cimicifuga racemosa,,black bugbane,Ranunculaceae,Cimicifuga,racemosa,18757,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cinna arundinacea,sweet woodreed,"stout wood reed-grass, stout woodreed, sweet wood-reed, sweet woodreed",Poaceae,Cinna,arundinacea,40583,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cinna latifolia,drooping woodreed,"drooping woodreed, slender wood-reed",Poaceae,Cinna,latifolia,40584,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Circaea alpina,small enchanter's nightshade,"alpine circaea, small enchanter's nightshade, small enchanter's-nightshade",Onagraceae,Circaea,alpina,27563,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Circaea latifolia,,,Onagraceae,Circaea,latifolia,511020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Circaea lutetiana,,"broad-leaf enchanter's-nightshade, broadleaf enchanter's nightshade",Onagraceae,Circaea,lutetiana,27568,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Circaea lutetiana,broadleaf enchanter's nightshade,,Onagraceae,Circaea,lutetiana,27567,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium altissimum,,"roadside thistle, tall thistle",Asteraceae,Cirsium,altissimum,36337,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium arvense,Canada thistle,"Californian thistle, Canada thistle, Canadian thistle, creeping thistle, field thistle",Asteraceae,Cirsium,arvense,36335,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Cirsium carolinianum,,"Carolina thistle, soft thistle",Asteraceae,Cirsium,carolinianum,36352,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium discolor,,field thistle,Asteraceae,Cirsium,discolor,36362,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium muticum,swamp thistle,swamp thistle,Asteraceae,Cirsium,muticum,36387,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium pumilum,,pasture thistle,Asteraceae,Cirsium,pumilum,36405,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium spp.,,"thistle, thistle spp.",Asteraceae,Cirsium,,36334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cirsium vulgare,bull thistle,"bull thistle, common thistle, spear thistle",Asteraceae,Cirsium,vulgare,36428,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Citrullus lanatus,,watermelon,Cucurbitaceae,Citrullus,lanatus,22356,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cladrastis kentukea,,"Kentucky yellowwood, yellowood",Fabaceae,Cladrastis,kentukea,26539,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Claytonia caroliniana,Carolina springbeauty,Carolina springbeauty,Portulacaceae,Claytonia,caroliniana,20385,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Claytonia virginica,Virginia springbeauty,"Spring beauty, Virginia springbeauty, claytonie de Virginie, narrow-leaved spring beauty",Portulacaceae,Claytonia,virginica,20382,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Clematis crispa,swamp leather flower,"curly virginsbower, swamp leather flower",Ranunculaceae,Clematis,crispa,18694,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Clematis dioscoreifolia,,,Ranunculaceae,Clematis,dioscoreifolia,511122,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Clematis occidentalis,,western blue virginsbower,Ranunculaceae,Clematis,occidentalis,18703,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Clematis ochroleuca,,curlyheads,Ranunculaceae,Clematis,ochroleuca,18704,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Clematis terniflora,sweet autumn clematis,"leatherleaf clematis, sweet autumn virginsbower, yam-leaved clematis",Ranunculaceae,Clematis,terniflora,18712,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Clematis viorna,,vasevine,Ranunculaceae,Clematis,viorna,18715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Clematis virginiana,devil's darning needles,"Virginia bower, devil's darning needles, devil's-darning-needles, virgin's bower",Ranunculaceae,Clematis,virginiana,18716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cleome hassleriana,,"pink queen, pinkqueen",Capparaceae,Cleome,hassleriana,501583,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cleome spinosa,,,Capparaceae,Cleome,spinosa,22629,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Clethra acuminata,,"cinnamon clethra, mountain sweetpepperbush",Clethraceae,Clethra,acuminata,23457,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Clethra alnifolia,,"coastal sweetpepperbush, summersweet clethra",Clethraceae,Clethra,alnifolia,23455,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Clethra alnifolia,coastal sweetpepperbush,,Clethraceae,Clethra,alnifolia,23454,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Clinopodium vulgare,,wild basil,Lamiaceae,Clinopodium,vulgare,501592,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Clintonia borealis,bluebead,bluebead,Liliaceae,Clintonia,borealis,42903,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Clintonia umbellulata,,white clintonia,Liliaceae,Clintonia,umbellulata,42904,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Clitoria mariana,,"Atlantic pigeonwings, pidgeonwings",Fabaceae,Clitoria,mariana,26542,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cnicus benedictus,,"blessed thistle, blessed-thistle",Asteraceae,Cnicus,benedictus,37103,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Cocculus carolinus,Carolina coralbead,"Carolina coralbead, Carolina snailseed, redberry moonseed",Menispermaceae,Cocculus,carolinus,18864,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Coeloglossum viride,,"long-bract frog orchid, longbract frog orchid",Orchidaceae,Coeloglossum,viride,43521,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Collinsonia canadensis,richweed,richweed,Lamiaceae,Collinsonia,canadensis,32474,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Comandra umbellata,bastard toadflax,bastard toadflax,Santalaceae,Comandra,umbellata,501614,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Commelina communis,Asiatic dayflower,"Asiatic dayflower, common dayflower",Commelinaceae,Commelina,communis,39127,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Commelina erecta,,"erect dayflower, whitemouth dayflower",Commelinaceae,Commelina,erecta,39132,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Commelina virginica,Virginia dayflower,Virginia dayflower,Commelinaceae,Commelina,virginica,39128,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Comptonia peregrina,,sweet fern,Myricaceae,Comptonia,peregrina,501619,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Conioselinum chinense,Chinese hemlockparsley,Chinese hemlockparsley,Apiaceae,Conioselinum,chinense,29467,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Conium maculatum,poison hemlock,"cigue maculee, cigue tachetee, deadly hemlock, poison hemlock, poison parsley, poison-hemlock",Apiaceae,Conium,maculatum,29473,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Conoclinium coelestinum,blue mistflower,blue mistflower,Asteraceae,Conoclinium,coelestinum,511282,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Conopholis americana,,"American squawroot, conopholis d'Am?rique, squaw-root",Orobanchaceae,Conopholis,americana,34274,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Consolida ajacis,,"doubtful knight's spur, doubtful knight's-spur, rocket larkspur",Ranunculaceae,Consolida,ajacis,501621,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Consolida ambigua,,,Ranunculaceae,Consolida,ambigua,18760,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Convallaria majalis,,"European lily of the valley, lily-of-the-valley",Liliaceae,Convallaria,majalis,42909,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Convallaria majuscula,,American lily of the valley,Liliaceae,Convallaria,majuscula,506910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Convolvulus arvensis,,"European bindweed, creeping jenny, field bindweed, morningglory, perennial morningglory, smallflowered morning glory",Convolvulaceae,Convolvulus,arvensis,30705,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Convolvulus purshianus,,,Convolvulaceae,Convolvulus,purshianus,511332,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Convolvulus sepium,,,Convolvulaceae,Convolvulus,sepium,30702,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Convolvulus spp.,bindweed,"Field bindweed, bindweed",Convolvulaceae,Convolvulus,,30701,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Conyza canadensis,Canadian horseweed,"Canada horseweed, Canadian horseweed, horseweed, horseweed fleabane, mares tail, marestail",Asteraceae,Conyza,canadensis,37113,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Coptis trifolia,threeleaf goldthread,threeleaf goldthread,Ranunculaceae,Coptis,trifolia,18767,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Corallorrhiza maculata,,"spotted coralroot, summer coralroot",Orchidaceae,Corallorrhiza,maculata,43523,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Corallorrhiza odontorhiza,,autumn coralroot,Orchidaceae,Corallorrhiza,odontorhiza,43525,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Corallorrhiza trifida,,"early coralroot, yellow coralroot",Orchidaceae,Corallorrhiza,trifida,43527,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Corallorrhiza wisteriana,,"coralroot, spring coralroot",Orchidaceae,Corallorrhiza,wisteriana,43528,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Coreopsis lanceolata,lanceleaf tickseed,"lance coreopsis, lanceleaf tickseed",Asteraceae,Coreopsis,lanceolata,37139,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Coreopsis major,,greater tickseed,Asteraceae,Coreopsis,major,37143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Coreopsis tinctoria,golden tickseed,"golden tickseed, plains coreopsis, plains tickseed",Asteraceae,Coreopsis,tinctoria,37153,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Coreopsis tripteris,tall tickseed,"atlantic coreopsis, tall tickseed",Asteraceae,Coreopsis,tripteris,37154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Coreopsis verticillata,,whorled tickseed,Asteraceae,Coreopsis,verticillata,37155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cornus alternifolia,,"alternate-leaf dogwood, alternateleaf dogwood",Cornaceae,Cornus,alternifolia,27813,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Cornus amomum,silky dogwood,silky dogwood,Cornaceae,Cornus,amomum,27799,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Cornus canadensis,bunchberry dogwood,"Canadian bunchberry, bunchberry dogwood",Cornaceae,Cornus,canadensis,27816,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cornus florida,flowering dogwood,flowering dogwood,Cornaceae,Cornus,florida,27806,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Cornus foemina,stiff dogwood,stiff dogwood,Cornaceae,Cornus,foemina,27803,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Cornus kousa,,Kousa dogwood,Cornaceae,Cornus,kousa,507498,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornus obliqua,,silky dogwood,Cornaceae,Cornus,obliqua,511442,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
