Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Utricularia gibba,humped bladderwort,humped bladderwort,Lentibulariaceae,Utricularia,gibba,34452,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia inflata,swollen bladderwort,swollen bladderwort,Lentibulariaceae,Utricularia,inflata,34453,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia intermedia,flatleaf bladderwort,flatleaf bladderwort,Lentibulariaceae,Utricularia,intermedia,34454,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia macrorhiza,common bladderwort,common bladderwort,Lentibulariaceae,Utricularia,macrorhiza,34456,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia minor,lesser bladderwort,lesser bladderwort,Lentibulariaceae,Utricularia,minor,34457,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia purpurea,eastern purple bladderwort,eastern purple bladderwort,Lentibulariaceae,Utricularia,purpurea,34461,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia radiata,little floating bladderwort,little floating bladderwort,Lentibulariaceae,Utricularia,radiata,34462,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia resupinata,lavender bladderwort,lavender bladderwort,Lentibulariaceae,Utricularia,resupinata,34463,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia striata,striped bladderwort,striped bladderwort,Lentibulariaceae,Utricularia,striata,565590,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Utricularia subulata,zigzag bladderwort,zigzag bladderwort,Lentibulariaceae,Utricularia,subulata,34465,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Uvularia sp.,bellwort,bellwort,Liliaceae,Uvularia,,43107,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Uvularia grandiflora,largeflower bellwort,largeflower bellwort,Liliaceae,Uvularia,grandiflora,43109,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Uvularia perfoliata,perfoliate bellwort,perfoliate bellwort,Liliaceae,Uvularia,perfoliata,43110,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Uvularia puberula,mountain bellwort,mountain bellwort,Liliaceae,Uvularia,puberula,43111,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Uvularia sessilifolia,sessileleaf bellwort,sessileleaf bellwort,Liliaceae,Uvularia,sessilifolia,43112,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Vaccaria sp.,soapwort,soapwort,Caryophyllaceae,Vaccaria,,20369,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vaccaria hispanica,cow soapwort,cow soapwort,Caryophyllaceae,Vaccaria,hispanica,505628,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vaccinium sp.,blueberry,blueberry,Ericaceae,Vaccinium,,23571,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium angustifolium,lowbush blueberry,lowbush blueberry,Ericaceae,Vaccinium,angustifolium,23579,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium caesariense,New Jersey blueberry,New Jersey blueberry,Ericaceae,Vaccinium,caesariense,23585,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium corymbosum,highbush blueberry,highbush blueberry,Ericaceae,Vaccinium,corymbosum,23573,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium erythrocarpum,southern mountain cranberry,southern mountain cranberry,Ericaceae,Vaccinium,erythrocarpum,23593,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium fuscatum,black highbush blueberry,black highbush blueberry,Ericaceae,Vaccinium,fuscatum,23594,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium macrocarpon,cranberry,cranberry,Ericaceae,Vaccinium,macrocarpon,23599,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium myrtilloides,velvetleaf huckleberry,velvetleaf huckleberry,Ericaceae,Vaccinium,myrtilloides,23604,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium oxycoccos,small cranberry,small cranberry,Ericaceae,Vaccinium,oxycoccos,505635,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium pallidum,Blue Ridge blueberry,Blue Ridge blueberry,Ericaceae,Vaccinium,pallidum,23610,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium simulatum,upland highbush blueberry,upland highbush blueberry,Ericaceae,Vaccinium,simulatum,23614,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vaccinium stamineum,deerberry,deerberry,Ericaceae,Vaccinium,stamineum,23615,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Valeriana sp.,valerian,valerian,Valerianaceae,Valeriana,,35350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Valeriana officinalis,garden valerian,garden valerian,Valerianaceae,Valeriana,officinalis,35363,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Valeriana pauciflora,largeflower valerian,largeflower valerian,Valerianaceae,Valeriana,pauciflora,35364,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Valerianaceae,,,Valerianaceae,,,35349,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Valerianella sp.,cornsalad,cornsalad,Valerianaceae,Valerianella,,35386,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Valerianella chenopodiifolia,goosefoot cornsalad,goosefoot cornsalad,Valerianaceae,Valerianella,chenopodiifolia,35389,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Valerianella locusta,Lewiston cornsalad,Lewiston cornsalad,Valerianaceae,Valerianella,locusta,35392,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Valerianella radiata,beaked cornsalad,beaked cornsalad,Valerianaceae,Valerianella,radiata,35397,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Valerianella umbilicata,navel cornsalad,navel cornsalad,Valerianaceae,Valerianella,umbilicata,505639,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vallisneria sp.,eelgrass,eelgrass,Hydrocharitaceae,Vallisneria,,38950,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vallisneria americana,American eelgrass,American eelgrass,Hydrocharitaceae,Vallisneria,americana,38951,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veratrum sp.,false hellebore,false hellebore,Liliaceae,Veratrum,,42756,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Veratrum viride,green false hellebore,green false hellebore,Liliaceae,Veratrum,viride,42764,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbascum sp.,mullein,mullein,Scrophulariaceae,Verbascum,,33388,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbascum blattaria,moth mullein,moth mullein,Scrophulariaceae,Verbascum,blattaria,33389,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Verbascum lychnitis,white mullein,white mullein,Scrophulariaceae,Verbascum,lychnitis,33390,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbascum nigrum,black mullein,black mullein,Scrophulariaceae,Verbascum,nigrum,505651,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbascum phlomoides,orange mullein,orange mullein,Scrophulariaceae,Verbascum,phlomoides,33391,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbascum sinuatum,wavyleaf mullein,wavyleaf mullein,Scrophulariaceae,Verbascum,sinuatum,505654,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbascum thapsus,common mullein,common mullein,Scrophulariaceae,Verbascum,thapsus,33394,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Verbascum virgatum,wand mullein,wand mullein,Scrophulariaceae,Verbascum,virgatum,33395,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena sp.,vervain,vervain,Verbenaceae,Verbena,,32070,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena ×engelmannii,,,Verbenaceae,Verbena,×engelmannii,32098,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena bracteata,bigbract verbena,bigbract verbena,Verbenaceae,Verbena,bracteata,32085,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena hastata,swamp verbena,swamp verbena,Verbenaceae,Verbena,hastata,32071,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena hastata var. hastata,swamp verbena,swamp verbena,Verbenaceae,Verbena,hastata,530779,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena officinalis,herb of the cross,herb of the cross,Verbenaceae,Verbena,officinalis,32110,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena officinalis var. officinalis,herb of the cross,herb of the cross,Verbenaceae,Verbena,officinalis,531138,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena scabra,sandpaper vervain,sandpaper vervain,Verbenaceae,Verbena,scabra,32077,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena simplex,narrowleaf vervain,narrowleaf vervain,Verbenaceae,Verbena,simplex,32123,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena stricta,hoary verbena,hoary verbena,Verbenaceae,Verbena,stricta,32078,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena urticifolia,white vervain,white vervain,Verbenaceae,Verbena,urticifolia,32127,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena urticifolia var. leiocarpa,white vervain,white vervain,Verbenaceae,Verbena,urticifolia,530788,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbena urticifolia var. urticifolia,white vervain,white vervain,Verbenaceae,Verbena,urticifolia,530790,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbenaceae,,,Verbenaceae,,,32064,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina sp.,crownbeard,crownbeard,Asteraceae,Verbesina,,38594,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina alternifolia,wingstem,wingstem,Asteraceae,Verbesina,alternifolia,38597,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina encelioides,golden crownbeard,golden crownbeard,Asteraceae,Verbesina,encelioides,38601,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina encelioides ssp. exauriculata,golden crownbeard,golden crownbeard,Asteraceae,Verbesina,encelioides,38603,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina occidentalis,yellow crownbeard,yellow crownbeard,Asteraceae,Verbesina,occidentalis,38610,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina virginica,white crownbeard,white crownbeard,Asteraceae,Verbesina,virginica,38613,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Verbesina virginica var. virginica,white crownbeard,white crownbeard,Asteraceae,Verbesina,virginica,530792,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vernonia sp.,ironweed,ironweed,Asteraceae,Vernonia,,38615,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vernonia gigantea,giant ironweed,giant ironweed,Asteraceae,Vernonia,gigantea,38634,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vernonia gigantea ssp. gigantea,giant ironweed,giant ironweed,Asteraceae,Vernonia,gigantea,38635,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vernonia glauca,broadleaf ironweed,broadleaf ironweed,Asteraceae,Vernonia,glauca,38637,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vernonia noveboracensis,New York ironweed,New York ironweed,Asteraceae,Vernonia,noveboracensis,38644,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica sp.,speedwell,speedwell,Scrophulariaceae,Veronica,,33396,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica agrestis,green field speedwell,green field speedwell,Scrophulariaceae,Veronica,agrestis,33409,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica americana,American speedwell,American speedwell,Scrophulariaceae,Veronica,americana,33399,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica anagallis-aquatica,water speedwell,water speedwell,Scrophulariaceae,Veronica,anagallis-aquatica,565594,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica arvensis,corn speedwell,corn speedwell,Scrophulariaceae,Veronica,arvensis,33411,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica austriaca,broadleaf speedwell,broadleaf speedwell,Scrophulariaceae,Veronica,austriaca,505667,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica austriaca ssp. teucrium,broadleaf speedwell,broadleaf speedwell,Scrophulariaceae,Veronica,austriaca,524795,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica beccabunga,European speedwell,European speedwell,Scrophulariaceae,Veronica,beccabunga,33412,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica chamaedrys,germander speedwell,germander speedwell,Scrophulariaceae,Veronica,chamaedrys,33414,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica filiformis,threadstalk speedwell,threadstalk speedwell,Scrophulariaceae,Veronica,filiformis,33417,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica hederifolia,ivyleaf speedwell,ivyleaf speedwell,Scrophulariaceae,Veronica,hederifolia,33418,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica officinalis,common gypsyweed,common gypsyweed,Scrophulariaceae,Veronica,officinalis,33398,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica officinalis var. officinalis,common gypsyweed,common gypsyweed,Scrophulariaceae,Veronica,officinalis,530795,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica officinalis var. tournefortii,common gypsyweed,common gypsyweed,Scrophulariaceae,Veronica,officinalis,530796,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica peregrina,neckweed,neckweed,Scrophulariaceae,Veronica,peregrina,33421,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica peregrina ssp. peregrina,neckweed,neckweed,Scrophulariaceae,Veronica,peregrina,524796,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica peregrina ssp. xalapensis,hairy purslane speedwell,hairy purslane speedwell,Scrophulariaceae,Veronica,peregrina,524797,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica persica,birdeye speedwell,birdeye speedwell,Scrophulariaceae,Veronica,persica,33405,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica polita,gray field speedwell,gray field speedwell,Scrophulariaceae,Veronica,polita,505674,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica scutellata,skullcap speedwell,skullcap speedwell,Scrophulariaceae,Veronica,scutellata,33422,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica serpyllifolia,thymeleaf speedwell,thymeleaf speedwell,Scrophulariaceae,Veronica,serpyllifolia,33423,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronica serpyllifolia ssp. serpyllifolia,thymeleaf speedwell,thymeleaf speedwell,Scrophulariaceae,Veronica,serpyllifolia,33424,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronicastrum sp.,veronicastrum,veronicastrum,Scrophulariaceae,Veronicastrum,,34072,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Veronicastrum virginicum,Culver's root,Culver's root,Scrophulariaceae,Veronicastrum,virginicum,34073,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viburnum sp.,viburnum,viburnum,Caprifoliaceae,Viburnum,,35249,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum acerifolium,mapleleaf viburnum,mapleleaf viburnum,Caprifoliaceae,Viburnum,acerifolium,35255,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum dentatum,southern arrowwood,southern arrowwood,Caprifoliaceae,Viburnum,dentatum,35251,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum dentatum var. dentatum,southern arrowwood,southern arrowwood,Caprifoliaceae,Viburnum,dentatum,530803,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum dentatum var. venosum,southern arrowwood,southern arrowwood,Caprifoliaceae,Viburnum,dentatum,530806,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum dilatatum,linden arrowwood,linden arrowwood,Caprifoliaceae,Viburnum,dilatatum,505677,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Viburnum edule,squashberry,squashberry,Caprifoliaceae,Viburnum,edule,35261,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum lantana,wayfaringtree,wayfaringtree,Caprifoliaceae,Viburnum,lantana,35264,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum lantanoides,hobblebush,hobblebush,Caprifoliaceae,Viburnum,lantanoides,35265,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum lentago,nannyberry,nannyberry,Caprifoliaceae,Viburnum,lentago,35266,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum molle,softleaf arrowwood,softleaf arrowwood,Caprifoliaceae,Viburnum,molle,35267,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum nudum,possumhaw,possumhaw,Caprifoliaceae,Viburnum,nudum,35252,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum nudum var. cassinoides,withe-rod,withe-rod,Caprifoliaceae,Viburnum,nudum,530807,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum nudum var. nudum,possumhaw,possumhaw,Caprifoliaceae,Viburnum,nudum,530808,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum opulus,European cranberrybush,European cranberrybush,Caprifoliaceae,Viburnum,opulus,35270,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum opulus var. americanum,American cranberrybush,American cranberrybush,Caprifoliaceae,Viburnum,opulus,530811,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum opulus var. opulus,European cranberrybush,European cranberrybush,Caprifoliaceae,Viburnum,opulus,531140,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum plicatum,Japanese snowball,Japanese snowball,Caprifoliaceae,Viburnum,plicatum,35272,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum prunifolium,blackhaw,blackhaw,Caprifoliaceae,Viburnum,prunifolium,35253,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum rafinesquianum,downy arrowwood,downy arrowwood,Caprifoliaceae,Viburnum,rafinesquianum,35273,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum setigerum,tea viburnum,tea viburnum,Caprifoliaceae,Viburnum,setigerum,565596,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Viburnum sieboldii,Siebold's arrowwood,Siebold's arrowwood,Caprifoliaceae,Viburnum,sieboldii,35278,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vicia sp.,vetch,vetch,Fabaceae,Vicia,,26329,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vicia americana,American vetch,American vetch,Fabaceae,Vicia,americana,26331,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia americana ssp. americana,American vetch,American vetch,Fabaceae,Vicia,americana,524800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia caroliniana,Carolina vetch,Carolina vetch,Fabaceae,Vicia,caroliniana,26334,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia cracca,bird vetch,bird vetch,Fabaceae,Vicia,cracca,26335,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia cracca ssp. cracca,bird vetch,bird vetch,Fabaceae,Vicia,cracca,524803,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia faba,horsebean,horsebean,Fabaceae,Vicia,faba,26339,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia grandiflora,large yellow vetch,large yellow vetch,Fabaceae,Vicia,grandiflora,26342,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia hirsuta,tiny vetch,tiny vetch,Fabaceae,Vicia,hirsuta,26343,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia sativa,garden vetch,garden vetch,Fabaceae,Vicia,sativa,26355,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia sativa ssp. nigra,garden vetch,garden vetch,Fabaceae,Vicia,sativa,524809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia sativa ssp. sativa,garden vetch,garden vetch,Fabaceae,Vicia,sativa,524810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia sepium,bush vetch,bush vetch,Fabaceae,Vicia,sepium,26357,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia sepium var. sepium,bush vetch,bush vetch,Fabaceae,Vicia,sepium,530813,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia tetrasperma,lentil vetch,lentil vetch,Fabaceae,Vicia,tetrasperma,26359,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia villosa,winter vetch,winter vetch,Fabaceae,Vicia,villosa,26360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia villosa ssp. varia,winter vetch,winter vetch,Fabaceae,Vicia,villosa,524812,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vicia villosa ssp. villosa,winter vetch,winter vetch,Fabaceae,Vicia,villosa,524813,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vigna sp.,cowpea,cowpea,Fabaceae,Vigna,,27015,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vigna luteola,hairypod cowpea,hairypod cowpea,Fabaceae,Vigna,luteola,27016,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vigna unguiculata,blackeyed pea,blackeyed pea,Fabaceae,Vigna,unguiculata,27018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vinca sp.,periwinkle,periwinkle,Apocynaceae,Vinca,,30235,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vinca major,bigleaf periwinkle,bigleaf periwinkle,Apocynaceae,Vinca,major,30237,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vinca minor,common periwinkle,common periwinkle,Apocynaceae,Vinca,minor,30238,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Viola sp.,violet,violet,Violaceae,Viola,,22030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×bernardii,violet,violet,Violaceae,Viola,×bernardii,22046,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×bissellii,violet,violet,Violaceae,Viola,×bissellii,22049,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×brauniae,violet,violet,Violaceae,Viola,×brauniae,505704,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×conjugens,violet,violet,Violaceae,Viola,×conjugens,505708,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×cooperrideri,violet,violet,Violaceae,Viola,×cooperrideri,508071,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×cordifolia,violet,violet,Violaceae,Viola,×cordifolia,22063,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×eclipes,violet,violet,Violaceae,Viola,×eclipes,505710,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×filicetorum,violet,violet,Violaceae,Viola,×filicetorum,22078,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×hollickii,violet,violet,Violaceae,Viola,×hollickii,22088,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×malteana,violet,violet,Violaceae,Viola,×malteana,22106,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×mistura,violet,violet,Violaceae,Viola,×mistura,22111,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×populifolia,Peck's violet,Peck's violet,Violaceae,Viola,×populifolia,22137,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×primulifolia,violet,violet,Violaceae,Viola,×primulifolia,22143,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×ravida,violet,violet,Violaceae,Viola,×ravida,22154,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola ×redacta,violet,violet,Violaceae,Viola,×redacta,22155,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
